model,layer,kind,component,mean,std,shape,cosine,avgable,replaceable,score_avg,score_replace
Llama-3.1-8B-UltraMedical,29,subcomponent,mlp_down,0.009275744432543087,-0.4974471955134569,"torch.Size([4096, 14336])",0.9982305820563772,True,True,77.57,79.04
Llama-3.1-8B-UltraMedical,30,subcomponent,attn_q,0.49530845015909153,0.11856495504354687,"torch.Size([4096, 4096])",0.99879815321361,True,True,77.57,77.21
Llama-3.1-8B-UltraMedical,30,subcomponent,attn_k,2.1113593425926305,1.1839211080623067,"torch.Size([1024, 4096])",0.99879815321361,True,True,77.57,77.21
Llama-3.1-8B-UltraMedical,30,subcomponent,attn_v,-0.8045069814028196,0.7295598246258399,"torch.Size([1024, 4096])",0.99879815321361,True,True,77.57,77.21
Llama-3.1-8B-UltraMedical,30,subcomponent,attn_o,0.38550687513997034,-0.1771630787522693,"torch.Size([4096, 4096])",0.99879815321361,True,True,77.57,77.21
Llama-3.1-8B-UltraMedical,30,subcomponent,mlp_gate,-2.557568119896979,0.1586545342894255,"torch.Size([14336, 4096])",0.998424412376412,True,True,76.47,77.57
Llama-3.1-8B-UltraMedical,30,subcomponent,mlp_up,0.23237081775978397,-0.40423891576521176,"torch.Size([14336, 4096])",0.998424412376412,True,True,76.47,77.57
Llama-3.1-8B-UltraMedical,30,subcomponent,mlp_down,0.47650867841573513,-0.4913537127163435,"torch.Size([4096, 14336])",0.998424412376412,True,True,76.47,77.57
Llama-3.1-8B-UltraMedical,31,subcomponent,attn_q,0.38915619693528497,0.41376875549679915,"torch.Size([4096, 4096])",0.9990299756805284,True,True,75.37,75.74
Llama-3.1-8B-UltraMedical,31,subcomponent,attn_k,1.109818010201142,1.6200881558957723,"torch.Size([1024, 4096])",0.9990299756805284,True,True,75.37,75.74
Llama-3.1-8B-UltraMedical,31,subcomponent,attn_v,-0.787784059414922,0.3011441370829427,"torch.Size([1024, 4096])",0.9990299756805284,True,True,75.37,75.74
Llama-3.1-8B-UltraMedical,31,subcomponent,attn_o,0.7643792679825161,-0.22522468046037186,"torch.Size([4096, 4096])",0.9990299756805284,True,True,75.37,75.74
Llama-3.1-8B-UltraMedical,31,subcomponent,mlp_gate,-3.9634560893210398,0.5770583831241445,"torch.Size([14336, 4096])",0.9989289881608996,True,True,75.37,76.84
Llama-3.1-8B-UltraMedical,31,subcomponent,mlp_up,-0.06079185536727855,-0.04267180714692637,"torch.Size([14336, 4096])",0.9989289881608996,True,True,75.37,76.84
Llama-3.1-8B-UltraMedical,31,subcomponent,mlp_down,0.17909265087302265,-0.43660236304360117,"torch.Size([4096, 14336])",0.9989289881608996,True,True,75.37,76.84
Llama-3.1-Hawkish-8B,5,subcomponent,attn_q,0.19941959153821184,0.6646969110897811,"torch.Size([4096, 4096])",0.998992369185314,True,False,47.37,28.95
Llama-3.1-Hawkish-8B,5,subcomponent,attn_k,-0.8283385048330055,2.5697739313434207,"torch.Size([1024, 4096])",0.998992369185314,True,False,47.37,28.95
Llama-3.1-Hawkish-8B,5,subcomponent,attn_v,-0.06542827870403488,-1.559531310356074,"torch.Size([1024, 4096])",0.998992369185314,True,False,47.37,28.95
Llama-3.1-Hawkish-8B,5,subcomponent,attn_o,0.385786443238366,-1.2142329933419147,"torch.Size([4096, 4096])",0.998992369185314,True,False,47.37,28.95
Llama-3.1-Hawkish-8B,12,subcomponent,mlp_gate,-0.17521930609930408,-0.27732178030851734,"torch.Size([14336, 4096])",0.9977677435898112,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,12,subcomponent,mlp_up,0.6069471804172843,-0.6446269443943685,"torch.Size([14336, 4096])",0.9977677435898112,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,12,subcomponent,mlp_down,0.369186736514635,-0.6764784489105086,"torch.Size([4096, 14336])",0.9977677435898112,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,13,subcomponent,mlp_gate,-2.267486456794318,-0.2740076694190134,"torch.Size([14336, 4096])",0.9975533182160486,True,True,51.75,45.61
Llama-3.1-Hawkish-8B,13,subcomponent,mlp_up,0.311088451357193,-0.6336048142508667,"torch.Size([14336, 4096])",0.9975533182160486,True,True,51.75,45.61
Llama-3.1-Hawkish-8B,13,subcomponent,mlp_down,0.26093899377566854,-0.6748416498381395,"torch.Size([4096, 14336])",0.9975533182160486,True,True,51.75,45.61
Llama-3.1-Hawkish-8B,14,subcomponent,attn_q,-0.019821436760773834,0.46825799828914705,"torch.Size([4096, 4096])",0.998814132959576,True,False,54.39,42.98
Llama-3.1-Hawkish-8B,14,subcomponent,attn_k,-0.7890018233574684,2.473924716824517,"torch.Size([1024, 4096])",0.998814132959576,True,False,54.39,42.98
Llama-3.1-Hawkish-8B,14,subcomponent,attn_v,0.11426519936699257,-1.236291786438425,"torch.Size([1024, 4096])",0.998814132959576,True,False,54.39,42.98
Llama-3.1-Hawkish-8B,14,subcomponent,attn_o,0.34958137422002117,-0.9676612284164898,"torch.Size([4096, 4096])",0.998814132959576,True,False,54.39,42.98
Llama-3.1-Hawkish-8B,14,subcomponent,mlp_gate,-3.3378580353447025,-0.20989357982418946,"torch.Size([14336, 4096])",0.997540767289232,True,True,51.75,50.88
Llama-3.1-Hawkish-8B,14,subcomponent,mlp_up,0.43889850158808036,-0.6395111019232387,"torch.Size([14336, 4096])",0.997540767289232,True,True,51.75,50.88
Llama-3.1-Hawkish-8B,14,subcomponent,mlp_down,0.21514397263755936,-0.6772597854140826,"torch.Size([4096, 14336])",0.997540767289232,True,True,51.75,50.88
Llama-3.1-Hawkish-8B,15,subcomponent,attn_q,-0.04450478712083251,0.8118987450479047,"torch.Size([4096, 4096])",0.9987001972116848,True,True,51.75,52.63
Llama-3.1-Hawkish-8B,15,subcomponent,attn_k,-1.3217610097708585,2.373598143135675,"torch.Size([1024, 4096])",0.9987001972116848,True,True,51.75,52.63
Llama-3.1-Hawkish-8B,15,subcomponent,attn_v,0.35236999230749977,-1.0613669922290938,"torch.Size([1024, 4096])",0.9987001972116848,True,True,51.75,52.63
Llama-3.1-Hawkish-8B,15,subcomponent,attn_o,0.3035676213005283,-0.881690459709521,"torch.Size([4096, 4096])",0.9987001972116848,True,True,51.75,52.63
Llama-3.1-Hawkish-8B,15,subcomponent,mlp_gate,-4.3227989261074224,-0.14102197407276332,"torch.Size([14336, 4096])",0.997426711148274,True,False,51.75,0.0
Llama-3.1-Hawkish-8B,15,subcomponent,mlp_up,0.46801284048647784,-0.6538444632212663,"torch.Size([14336, 4096])",0.997426711148274,True,False,51.75,0.0
Llama-3.1-Hawkish-8B,15,subcomponent,mlp_down,0.5139378708838915,-0.6839395304744573,"torch.Size([4096, 14336])",0.997426711148274,True,False,51.75,0.0
Llama-3.1-Hawkish-8B,16,subcomponent,attn_q,0.06432002966508342,0.6792405096826738,"torch.Size([4096, 4096])",0.9987518297124736,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,16,subcomponent,attn_k,1.8261471502630526,2.4327021263842323,"torch.Size([1024, 4096])",0.9987518297124736,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,16,subcomponent,attn_v,0.568400537631055,-1.1808766075913157,"torch.Size([1024, 4096])",0.9987518297124736,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,16,subcomponent,attn_o,0.7319047005945643,-0.9352908208975147,"torch.Size([4096, 4096])",0.9987518297124736,True,False,47.37,42.98
Llama-3.1-Hawkish-8B,17,subcomponent,mlp_gate,-2.9811654177431746,-0.045650947012278446,"torch.Size([14336, 4096])",0.9972562388950909,True,True,52.63,55.26
Llama-3.1-Hawkish-8B,17,subcomponent,mlp_up,0.2387516615315944,-0.691571447155884,"torch.Size([14336, 4096])",0.9972562388950909,True,True,52.63,55.26
Llama-3.1-Hawkish-8B,17,subcomponent,mlp_down,0.6182346935467683,-0.7139087616019175,"torch.Size([4096, 14336])",0.9972562388950909,True,True,52.63,55.26
Llama-3.1-Hawkish-8B,18,subcomponent,attn_q,0.45034961295804343,0.6403881385826518,"torch.Size([4096, 4096])",0.9985355603150023,True,True,55.26,55.26
Llama-3.1-Hawkish-8B,18,subcomponent,attn_k,-1.9545252118995398,2.5664149307738557,"torch.Size([1024, 4096])",0.9985355603150023,True,True,55.26,55.26
Llama-3.1-Hawkish-8B,18,subcomponent,attn_v,0.7792441534170694,-1.1779435777262728,"torch.Size([1024, 4096])",0.9985355603150023,True,True,55.26,55.26
Llama-3.1-Hawkish-8B,18,subcomponent,attn_o,0.47556868210374165,-0.9067917377513101,"torch.Size([4096, 4096])",0.9985355603150023,True,True,55.26,55.26
Llama-3.1-Hawkish-8B,18,subcomponent,mlp_gate,0.04013330677494971,-0.03729542544795652,"torch.Size([14336, 4096])",0.9971123909574156,True,True,54.39,51.75
Llama-3.1-Hawkish-8B,18,subcomponent,mlp_up,0.4742886442777538,-0.7026044448263722,"torch.Size([14336, 4096])",0.9971123909574156,True,True,54.39,51.75
Llama-3.1-Hawkish-8B,18,subcomponent,mlp_down,0.1878737998203013,-0.7194019026767048,"torch.Size([4096, 14336])",0.9971123909574156,True,True,54.39,51.75
Llama-3.1-Hawkish-8B,19,subcomponent,attn_q,0.05847780617629589,0.6364780505490985,"torch.Size([4096, 4096])",0.998389231124211,True,True,57.02,55.26
Llama-3.1-Hawkish-8B,19,subcomponent,attn_k,0.628339050850432,2.325855648715488,"torch.Size([1024, 4096])",0.998389231124211,True,True,57.02,55.26
Llama-3.1-Hawkish-8B,19,subcomponent,attn_v,0.7089198820747579,-1.0681661796935427,"torch.Size([1024, 4096])",0.998389231124211,True,True,57.02,55.26
Llama-3.1-Hawkish-8B,19,subcomponent,attn_o,0.5136459702018596,-0.8780663353673605,"torch.Size([4096, 4096])",0.998389231124211,True,True,57.02,55.26
Llama-3.1-Hawkish-8B,19,subcomponent,mlp_gate,-1.8518768350350348,-0.01964713480071209,"torch.Size([14336, 4096])",0.9969072777491508,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,19,subcomponent,mlp_up,0.19809077348900142,-0.7100534023743807,"torch.Size([14336, 4096])",0.9969072777491508,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,19,subcomponent,mlp_down,0.38786827837902454,-0.72255296655355,"torch.Size([4096, 14336])",0.9969072777491508,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,20,subcomponent,attn_q,0.015720426080018456,0.5930538303605302,"torch.Size([4096, 4096])",0.9982412637853956,True,True,54.39,54.39
Llama-3.1-Hawkish-8B,20,subcomponent,attn_k,1.5752335135914717,2.243117481887442,"torch.Size([1024, 4096])",0.9982412637853956,True,True,54.39,54.39
Llama-3.1-Hawkish-8B,20,subcomponent,attn_v,0.9105665907953182,-0.9550981562789786,"torch.Size([1024, 4096])",0.9982412637853956,True,True,54.39,54.39
Llama-3.1-Hawkish-8B,20,subcomponent,attn_o,0.2399567809568405,-0.8969330692626812,"torch.Size([4096, 4096])",0.9982412637853956,True,True,54.39,54.39
Llama-3.1-Hawkish-8B,20,subcomponent,mlp_gate,-2.1669189076415387,-0.021895433664301498,"torch.Size([14336, 4096])",0.9969115285078416,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,20,subcomponent,mlp_up,0.10144198065670781,-0.7015844024950405,"torch.Size([14336, 4096])",0.9969115285078416,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,20,subcomponent,mlp_down,0.113971386767921,-0.7128652731327982,"torch.Size([4096, 14336])",0.9969115285078416,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,21,subcomponent,attn_q,-0.0815976159978266,0.5468283027444276,"torch.Size([4096, 4096])",0.9983472991249308,True,True,53.51,56.14
Llama-3.1-Hawkish-8B,21,subcomponent,attn_k,-0.7700569878222769,2.284390141610235,"torch.Size([1024, 4096])",0.9983472991249308,True,True,53.51,56.14
Llama-3.1-Hawkish-8B,21,subcomponent,attn_v,0.7919910782921007,-0.8914250733574791,"torch.Size([1024, 4096])",0.9983472991249308,True,True,53.51,56.14
Llama-3.1-Hawkish-8B,21,subcomponent,attn_o,0.29050764354669956,-0.8455203588144977,"torch.Size([4096, 4096])",0.9983472991249308,True,True,53.51,56.14
Llama-3.1-Hawkish-8B,21,subcomponent,mlp_gate,-1.4288594052966639,0.00022783006046224946,"torch.Size([14336, 4096])",0.9968927934643652,True,True,54.39,57.02
Llama-3.1-Hawkish-8B,21,subcomponent,mlp_up,0.371407391501549,-0.6932208807351932,"torch.Size([14336, 4096])",0.9968927934643652,True,True,54.39,57.02
Llama-3.1-Hawkish-8B,21,subcomponent,mlp_down,0.4655877360493629,-0.705641446872518,"torch.Size([4096, 14336])",0.9968927934643652,True,True,54.39,57.02
Llama-3.1-Hawkish-8B,22,subcomponent,attn_q,-0.06068543296792537,0.4505519141346101,"torch.Size([4096, 4096])",0.9983312377514764,True,True,51.75,56.14
Llama-3.1-Hawkish-8B,22,subcomponent,attn_k,0.6730690740142521,2.1490858933192825,"torch.Size([1024, 4096])",0.9983312377514764,True,True,51.75,56.14
Llama-3.1-Hawkish-8B,22,subcomponent,attn_v,0.015119232179479828,-0.7660761923439134,"torch.Size([1024, 4096])",0.9983312377514764,True,True,51.75,56.14
Llama-3.1-Hawkish-8B,22,subcomponent,attn_o,0.48181489835844904,-0.8010153558084087,"torch.Size([4096, 4096])",0.9983312377514764,True,True,51.75,56.14
Llama-3.1-Hawkish-8B,22,subcomponent,mlp_gate,-1.5528107393121025,-0.0006392150451834558,"torch.Size([14336, 4096])",0.9967294254524754,True,True,56.14,54.39
Llama-3.1-Hawkish-8B,22,subcomponent,mlp_up,0.06757192006397174,-0.685449637866024,"torch.Size([14336, 4096])",0.9967294254524754,True,True,56.14,54.39
Llama-3.1-Hawkish-8B,22,subcomponent,mlp_down,0.4866000315758851,-0.6971564335049908,"torch.Size([4096, 14336])",0.9967294254524754,True,True,56.14,54.39
Llama-3.1-Hawkish-8B,23,subcomponent,attn_q,1.1019399439199475,0.4549076015870145,"torch.Size([4096, 4096])",0.9981018168284108,True,True,54.39,58.77
Llama-3.1-Hawkish-8B,23,subcomponent,attn_k,0.4106061606505602,2.1250585081949898,"torch.Size([1024, 4096])",0.9981018168284108,True,True,54.39,58.77
Llama-3.1-Hawkish-8B,23,subcomponent,attn_v,-0.16734547344629808,-0.6370704743949498,"torch.Size([1024, 4096])",0.9981018168284108,True,True,54.39,58.77
Llama-3.1-Hawkish-8B,23,subcomponent,attn_o,0.6282635668769962,-0.7552151310847609,"torch.Size([4096, 4096])",0.9981018168284108,True,True,54.39,58.77
Llama-3.1-Hawkish-8B,23,subcomponent,mlp_gate,-1.7375602638963983,0.002834792821913197,"torch.Size([14336, 4096])",0.9965398044781564,True,True,56.14,53.51
Llama-3.1-Hawkish-8B,23,subcomponent,mlp_up,0.419038075719227,-0.6760637096285704,"torch.Size([14336, 4096])",0.9965398044781564,True,True,56.14,53.51
Llama-3.1-Hawkish-8B,23,subcomponent,mlp_down,0.2937038450983818,-0.687650453449353,"torch.Size([4096, 14336])",0.9965398044781564,True,True,56.14,53.51
Llama-3.1-Hawkish-8B,24,subcomponent,attn_q,0.7342836107812238,0.3941000062945748,"torch.Size([4096, 4096])",0.9981950627478768,True,True,58.77,50.88
Llama-3.1-Hawkish-8B,24,subcomponent,attn_k,-0.20745731782103438,1.8711601197038688,"torch.Size([1024, 4096])",0.9981950627478768,True,True,58.77,50.88
Llama-3.1-Hawkish-8B,24,subcomponent,attn_v,-0.19140071739603848,-0.40786782732522425,"torch.Size([1024, 4096])",0.9981950627478768,True,True,58.77,50.88
Llama-3.1-Hawkish-8B,24,subcomponent,attn_o,0.4264135721729822,-0.6516827523125188,"torch.Size([4096, 4096])",0.9981950627478768,True,True,58.77,50.88
Llama-3.1-Hawkish-8B,24,subcomponent,mlp_gate,-1.735620356447392,0.014250205531789548,"torch.Size([14336, 4096])",0.996485697251055,True,True,51.75,54.39
Llama-3.1-Hawkish-8B,24,subcomponent,mlp_up,0.29448735419492317,-0.6673941499081486,"torch.Size([14336, 4096])",0.996485697251055,True,True,51.75,54.39
Llama-3.1-Hawkish-8B,24,subcomponent,mlp_down,0.32036748457882747,-0.6777317429545542,"torch.Size([4096, 14336])",0.996485697251055,True,True,51.75,54.39
Llama-3.1-Hawkish-8B,25,subcomponent,attn_q,0.20585061598018892,0.3428649094404783,"torch.Size([4096, 4096])",0.9980978543463755,True,True,52.63,54.39
Llama-3.1-Hawkish-8B,25,subcomponent,attn_k,2.033737337422877,1.8573272934467722,"torch.Size([1024, 4096])",0.9980978543463755,True,True,52.63,54.39
Llama-3.1-Hawkish-8B,25,subcomponent,attn_v,0.3357849410460467,-0.39338947890503095,"torch.Size([1024, 4096])",0.9980978543463755,True,True,52.63,54.39
Llama-3.1-Hawkish-8B,25,subcomponent,attn_o,0.4706980938956865,-0.6418008084317647,"torch.Size([4096, 4096])",0.9980978543463755,True,True,52.63,54.39
Llama-3.1-Hawkish-8B,25,subcomponent,mlp_gate,-1.1045766409971558,0.03529694671629658,"torch.Size([14336, 4096])",0.9963344369538156,True,True,53.51,53.51
Llama-3.1-Hawkish-8B,25,subcomponent,mlp_up,0.3422304726565585,-0.6499474056828629,"torch.Size([14336, 4096])",0.9963344369538156,True,True,53.51,53.51
Llama-3.1-Hawkish-8B,25,subcomponent,mlp_down,0.3935619542349721,-0.6602608497896065,"torch.Size([4096, 14336])",0.9963344369538156,True,True,53.51,53.51
Llama-3.1-Hawkish-8B,26,subcomponent,attn_q,0.2914338425738433,0.36245967991608685,"torch.Size([4096, 4096])",0.9982656207085006,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,26,subcomponent,attn_k,-0.04129567282552911,1.9989620017133618,"torch.Size([1024, 4096])",0.9982656207085006,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,26,subcomponent,attn_v,-0.08391342765482877,-0.27224192774932787,"torch.Size([1024, 4096])",0.9982656207085006,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,26,subcomponent,attn_o,0.4828018124991674,-0.5973619809399755,"torch.Size([4096, 4096])",0.9982656207085006,True,True,54.39,55.26
Llama-3.1-Hawkish-8B,26,subcomponent,mlp_gate,-1.1280560047208714,0.055772618710886804,"torch.Size([14336, 4096])",0.9963061936732422,True,True,52.63,56.14
Llama-3.1-Hawkish-8B,26,subcomponent,mlp_up,0.2941735652678091,-0.6320161695090409,"torch.Size([14336, 4096])",0.9963061936732422,True,True,52.63,56.14
Llama-3.1-Hawkish-8B,26,subcomponent,mlp_down,0.16645906193504895,-0.6420875023126704,"torch.Size([4096, 14336])",0.9963061936732422,True,True,52.63,56.14
Llama-3.1-Hawkish-8B,27,subcomponent,attn_q,-0.22160970282625117,0.3023473772443182,"torch.Size([4096, 4096])",0.9979671854152417,True,True,55.26,52.63
Llama-3.1-Hawkish-8B,27,subcomponent,attn_k,-0.4563907441472348,1.933134880430268,"torch.Size([1024, 4096])",0.9979671854152417,True,True,55.26,52.63
Llama-3.1-Hawkish-8B,27,subcomponent,attn_v,0.20863374197314705,-0.06995083101077554,"torch.Size([1024, 4096])",0.9979671854152417,True,True,55.26,52.63
Llama-3.1-Hawkish-8B,27,subcomponent,attn_o,0.5558493436525712,-0.5312291671771958,"torch.Size([4096, 4096])",0.9979671854152417,True,True,55.26,52.63
Llama-3.1-Hawkish-8B,27,subcomponent,mlp_gate,-0.954919127195199,0.08061759174370361,"torch.Size([14336, 4096])",0.9961681393525664,True,True,52.63,53.51
Llama-3.1-Hawkish-8B,27,subcomponent,mlp_up,0.27724371198724684,-0.6046232271358326,"torch.Size([14336, 4096])",0.9961681393525664,True,True,52.63,53.51
Llama-3.1-Hawkish-8B,27,subcomponent,mlp_down,0.4020644841081422,-0.6195609660739029,"torch.Size([4096, 14336])",0.9961681393525664,True,True,52.63,53.51
Llama-3.1-Hawkish-8B,28,subcomponent,attn_q,0.4324542316965534,0.2930371618421506,"torch.Size([4096, 4096])",0.9980606713155156,True,True,54.39,56.14
Llama-3.1-Hawkish-8B,28,subcomponent,attn_k,0.4164267702562378,1.6883126681882907,"torch.Size([1024, 4096])",0.9980606713155156,True,True,54.39,56.14
Llama-3.1-Hawkish-8B,28,subcomponent,attn_v,0.8264498649425169,0.036983928208968966,"torch.Size([1024, 4096])",0.9980606713155156,True,True,54.39,56.14
Llama-3.1-Hawkish-8B,28,subcomponent,attn_o,0.5277199694905852,-0.4639596086484169,"torch.Size([4096, 4096])",0.9980606713155156,True,True,54.39,56.14
Llama-3.1-Hawkish-8B,28,subcomponent,mlp_gate,-1.0133133477590488,0.06111916099741092,"torch.Size([14336, 4096])",0.9962006708574304,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,28,subcomponent,mlp_up,0.3883602611290831,-0.5590105323427131,"torch.Size([14336, 4096])",0.9962006708574304,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,28,subcomponent,mlp_down,0.19590597946834262,-0.5840469975910303,"torch.Size([4096, 14336])",0.9962006708574304,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,29,subcomponent,attn_q,0.24608595039597192,0.2864616410217333,"torch.Size([4096, 4096])",0.998255483493108,True,True,51.75,55.26
Llama-3.1-Hawkish-8B,29,subcomponent,attn_k,-0.6243367373303452,1.9250172165930015,"torch.Size([1024, 4096])",0.998255483493108,True,True,51.75,55.26
Llama-3.1-Hawkish-8B,29,subcomponent,attn_v,0.8137965155611586,0.1527495372230386,"torch.Size([1024, 4096])",0.998255483493108,True,True,51.75,55.26
Llama-3.1-Hawkish-8B,29,subcomponent,attn_o,0.24629968551762338,-0.3851126038765774,"torch.Size([4096, 4096])",0.998255483493108,True,True,51.75,55.26
Llama-3.1-Hawkish-8B,29,subcomponent,mlp_gate,-1.4663044333841457,0.05360447372727436,"torch.Size([14336, 4096])",0.9962918278087076,True,True,55.26,54.39
Llama-3.1-Hawkish-8B,29,subcomponent,mlp_up,0.7429917200572299,-0.49948834761286504,"torch.Size([14336, 4096])",0.9962918278087076,True,True,55.26,54.39
Llama-3.1-Hawkish-8B,29,subcomponent,mlp_down,0.09565558879801792,-0.5489841941748298,"torch.Size([4096, 14336])",0.9962918278087076,True,True,55.26,54.39
Llama-3.1-Hawkish-8B,30,subcomponent,attn_q,0.5427842485521354,0.11726675918401891,"torch.Size([4096, 4096])",0.9980962504401452,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,30,subcomponent,attn_k,2.0982012240653787,1.2687169381922,"torch.Size([1024, 4096])",0.9980962504401452,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,30,subcomponent,attn_v,-0.657921652769597,0.7783648947080852,"torch.Size([1024, 4096])",0.9980962504401452,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,30,subcomponent,attn_o,0.43964466151163034,-0.20323686223392887,"torch.Size([4096, 4096])",0.9980962504401452,True,True,52.63,51.75
Llama-3.1-Hawkish-8B,31,subcomponent,attn_q,0.44574673288324196,0.43492810809219473,"torch.Size([4096, 4096])",0.998617114227218,True,True,51.75,51.75
Llama-3.1-Hawkish-8B,31,subcomponent,attn_k,1.123364506532721,1.740693112223797,"torch.Size([1024, 4096])",0.998617114227218,True,True,51.75,51.75
Llama-3.1-Hawkish-8B,31,subcomponent,attn_v,-0.658030978339453,0.31450226552336386,"torch.Size([1024, 4096])",0.998617114227218,True,True,51.75,51.75
Llama-3.1-Hawkish-8B,31,subcomponent,attn_o,0.7816536094320186,-0.2564161009990064,"torch.Size([4096, 4096])",0.998617114227218,True,True,51.75,51.75
Llama-3.1-Hawkish-8B,31,subcomponent,mlp_gate,-3.6830892919855502,0.6154840886265449,"torch.Size([14336, 4096])",0.997947367724562,True,True,51.75,53.51
Llama-3.1-Hawkish-8B,31,subcomponent,mlp_up,0.016169731348135215,-0.05711295665146511,"torch.Size([14336, 4096])",0.997947367724562,True,True,51.75,53.51
Llama-3.1-Hawkish-8B,31,subcomponent,mlp_down,0.24425597686843675,-0.4848378392749304,"torch.Size([4096, 14336])",0.997947367724562,True,True,51.75,53.51
calme-2.3-legalkit-8b,2,subcomponent,mlp_gate,-0.05971273961711501,-0.3455542733999043,"torch.Size([14336, 4096])",0.9990730597824706,True,False,43.87,37.42
calme-2.3-legalkit-8b,2,subcomponent,mlp_up,0.2928560982861965,-0.6127026884780225,"torch.Size([14336, 4096])",0.9990730597824706,True,False,43.87,37.42
calme-2.3-legalkit-8b,2,subcomponent,mlp_down,0.5376942807622875,-0.6030520578108355,"torch.Size([4096, 14336])",0.9990730597824706,True,False,43.87,37.42
calme-2.3-legalkit-8b,3,subcomponent,attn_q,0.18869261993104053,0.6994579164966397,"torch.Size([4096, 4096])",0.9995389001305102,True,False,40.09,24.77
calme-2.3-legalkit-8b,3,subcomponent,attn_k,-1.763065117707562,2.450090074551296,"torch.Size([1024, 4096])",0.9995389001305102,True,False,40.09,24.77
calme-2.3-legalkit-8b,3,subcomponent,attn_v,0.041101727034054826,-1.220282692893961,"torch.Size([1024, 4096])",0.9995389001305102,True,False,40.09,24.77
calme-2.3-legalkit-8b,3,subcomponent,attn_o,0.46226703067859526,-0.9700203666074383,"torch.Size([4096, 4096])",0.9995389001305102,True,False,40.09,24.77
calme-2.3-legalkit-8b,4,subcomponent,attn_q,0.09623277063938836,0.6606881247245661,"torch.Size([4096, 4096])",0.999528327695718,True,False,43.35,24.64
calme-2.3-legalkit-8b,4,subcomponent,attn_k,-1.4451842678348668,2.3761494924951756,"torch.Size([1024, 4096])",0.999528327695718,True,False,43.35,24.64
calme-2.3-legalkit-8b,4,subcomponent,attn_v,0.16550371936745473,-1.099665599681569,"torch.Size([1024, 4096])",0.999528327695718,True,False,43.35,24.64
calme-2.3-legalkit-8b,4,subcomponent,attn_o,0.24082227671841105,-0.9322140507866415,"torch.Size([4096, 4096])",0.999528327695718,True,False,43.35,24.64
calme-2.3-legalkit-8b,4,subcomponent,mlp_gate,-0.9703610036290399,-0.08048473369898308,"torch.Size([14336, 4096])",0.9990355851844558,True,False,44.39,38.46
calme-2.3-legalkit-8b,4,subcomponent,mlp_up,0.29118462405458817,-0.6954778213995313,"torch.Size([14336, 4096])",0.9990355851844558,True,False,44.39,38.46
calme-2.3-legalkit-8b,4,subcomponent,mlp_down,0.44700135931067037,-0.7003305279529913,"torch.Size([4096, 14336])",0.9990355851844558,True,False,44.39,38.46
calme-2.3-legalkit-8b,5,subcomponent,attn_q,0.1271920518326211,0.6470322852588453,"torch.Size([4096, 4096])",0.9994664830534702,True,False,40.55,27.38
calme-2.3-legalkit-8b,5,subcomponent,attn_k,-1.0004208603632252,2.3915550805515218,"torch.Size([1024, 4096])",0.9994664830534702,True,False,40.55,27.38
calme-2.3-legalkit-8b,5,subcomponent,attn_v,-0.15073865420822638,-1.3916292999902522,"torch.Size([1024, 4096])",0.9994664830534702,True,False,40.55,27.38
calme-2.3-legalkit-8b,5,subcomponent,attn_o,0.3299770871335788,-1.0743943384257995,"torch.Size([4096, 4096])",0.9994664830534702,True,False,40.55,27.38
calme-2.3-legalkit-8b,5,subcomponent,mlp_gate,0.890250416465394,-0.0855225159820239,"torch.Size([14336, 4096])",0.9989941581834209,True,True,43.74,39.96
calme-2.3-legalkit-8b,5,subcomponent,mlp_up,0.4420594814967589,-0.6826905907407037,"torch.Size([14336, 4096])",0.9989941581834209,True,True,43.74,39.96
calme-2.3-legalkit-8b,5,subcomponent,mlp_down,0.23769633298852497,-0.6902848385619699,"torch.Size([4096, 14336])",0.9989941581834209,True,True,43.74,39.96
calme-2.3-legalkit-8b,6,subcomponent,attn_q,0.7968618294550498,0.7154154367651407,"torch.Size([4096, 4096])",0.9994676323293892,True,False,45.5,32.46
calme-2.3-legalkit-8b,6,subcomponent,attn_k,-0.14676815883575098,2.3924277215181515,"torch.Size([1024, 4096])",0.9994676323293892,True,False,45.5,32.46
